stime,ctime,mac,ssid,bssid,rssi
1691367319.2019892,1609460787,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-45
1691367319.2019892,1609460787,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-51
1691367319.706094,1609460735,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-48
1691367319.706094,1609460735,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-50
1691367319.706094,1609460735,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-56
1691367321.343745,1609461208,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-39
1691367321.343745,1609461208,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-40
1691367321.343745,1609461208,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-59
1691367326.8788211,1609460863,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-38
1691367326.8788211,1609460863,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-46
1691367326.8788211,1609460863,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-47
1691367330.352574,1609460798,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-42
1691367330.352574,1609460798,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-46
1691367330.352574,1609460798,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-51
1691367330.7615438,1609460747,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-46
1691367330.7615438,1609460747,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-51
1691367330.7615438,1609460747,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-56
1691367332.4029534,1609461220,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-41
1691367332.4029534,1609461220,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-45
1691367332.4029534,1609461220,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-58
1691367338.3419945,1609460874,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-41
1691367338.3419945,1609460874,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-47
1691367338.3419945,1609460874,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-50
1691367341.6181102,1609460810,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-41
1691367341.6181102,1609460810,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-43
1691367341.6181102,1609460810,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-52
1691367341.8232176,1609460758,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-48
1691367341.8232176,1609460758,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-53
1691367341.8232176,1609460758,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-55
1691367343.4619155,1609461231,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-43
1691367343.4619155,1609461231,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-46
1691367343.4619155,1609461231,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-56
1691367349.4108844,1609460886,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-41
1691367349.4108844,1609460886,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-44
1691367349.4108844,1609460886,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-51
1691367352.8881252,1609460821,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-39
1691367352.8881252,1609460821,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-44
1691367352.8881252,1609460821,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-51
1691367352.8901238,1609460769,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-47
1691367352.8901238,1609460769,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-55
1691367352.8901238,1609460769,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-56
1691367354.5203853,1609461242,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-39
1691367354.5203853,1609461242,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-43
1691367354.5203853,1609461242,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-56
1691367360.4634042,1609460897,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-41
1691367360.4634042,1609460897,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-46
1691367360.4634042,1609460897,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-50
1691367363.9481778,1609460832,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-40
1691367363.9481778,1609460832,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-47
1691367363.9481778,1609460832,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-52
1691367363.9557023,1609460780,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-45
1691367363.9557023,1609460780,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-50
1691367363.9557023,1609460780,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-57
1691367365.5813508,1609461253,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-40
1691367365.5813508,1609461253,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-45
1691367365.5813508,1609461253,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-58
1691367371.5174959,1609460908,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-40
1691367371.5174959,1609460908,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-46
1691367371.5174959,1609460908,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-47
1691367375.007921,1609460791,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-51
1691367375.007921,1609460791,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-51
1691367375.007921,1609460791,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-55
1691367375.2062435,1609460843,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-41
1691367375.2062435,1609460843,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-43
1691367375.2062435,1609460843,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-53
1691367376.6415012,1609461264,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-41
1691367376.6415012,1609461264,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-43
1691367376.6415012,1609461264,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-57
1691367382.5781872,1609460919,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-39
1691367382.5781872,1609460919,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-46
1691367382.5781872,1609460919,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-49
1691367386.2662895,1609460802,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-48
1691367386.2662895,1609460802,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-53
1691367386.2662895,1609460802,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-54
1691367386.7664733,1609460854,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-38
1691367386.7664733,1609460854,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-42
1691367386.7664733,1609460854,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-59
1691367387.9050035,1609461275,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-41
1691367387.9050035,1609461275,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-42
1691367387.9050035,1609461275,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-56
1691367393.6397946,1609460930,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-43
1691367393.6397946,1609460930,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-46
1691367393.6397946,1609460930,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-50
1691367397.7328768,1609460813,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-49
1691367397.7328768,1609460813,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-50
1691367397.7328768,1609460813,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-52
1691367398.1437364,1609460866,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-41
1691367398.1437364,1609460866,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-42
1691367398.1437364,1609460866,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-53
1691367399.3737333,1609461286,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-41
1691367399.3737333,1609461286,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-44
1691367399.3737333,1609461286,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-52
1691367404.6965532,1609460941,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-45
1691367404.6965532,1609460941,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-47
1691367404.6965532,1609460941,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-51
1691367408.7926004,1609460825,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-48
1691367408.7926004,1609460825,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-52
1691367408.7926004,1609460825,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-54
1691367409.202176,1609460877,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-40
1691367409.202176,1609460877,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-45
1691367409.202176,1609460877,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-52
1691367410.434266,1609461298,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-42
1691367410.434266,1609461298,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-44
1691367410.434266,1609461298,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-53
1691367415.7566397,1609460952,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-44
1691367415.7566397,1609460952,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-46
1691367415.7566397,1609460952,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-53
1691367419.8520217,1609460836,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-48
1691367419.8520217,1609460836,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-49
1691367419.8520217,1609460836,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-50
1691367420.2617989,1609460888,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-41
1691367420.2617989,1609460888,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-43
1691367420.2617989,1609460888,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-54
1691367421.695172,1609461309,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-41
1691367421.695172,1609461309,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-43
1691367421.695172,1609461309,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-52
1691367426.8140888,1609460963,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-42
1691367426.8140888,1609460963,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-47
1691367426.8140888,1609460963,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-49
1691367430.9136124,1609460847,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-49
1691367430.9136124,1609460847,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-50
1691367430.9136124,1609460847,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-55
1691367431.3248253,1609460899,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-41
1691367431.3248253,1609460899,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-44
1691367431.3248253,1609460899,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-50
1691367433.175215,1609461320,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-41
1691367433.175215,1609461320,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-44
1691367433.175215,1609461320,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-52
1691367437.8757596,1609460974,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-42
1691367437.8757596,1609460974,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-45
1691367437.8757596,1609460974,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-49
1691367441.9717736,1609460858,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-47
1691367441.9717736,1609460858,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-53
1691367441.9717736,1609460858,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-55
1691367442.7897315,1609460910,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-40
1691367442.7897315,1609460910,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-46
1691367442.7897315,1609460910,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-53
1691367444.2241871,1609461331,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-42
1691367444.2241871,1609461331,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-43
1691367444.2241871,1609461331,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-55
1691367448.9346986,1609460985,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-41
1691367448.9346986,1609460985,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-44
1691367448.9346986,1609460985,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-50
1691367453.0290208,1609460869,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-48
1691367453.0290208,1609460869,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-51
1691367453.0290208,1609460869,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-54
1691367454.0543184,1609460922,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-41
1691367454.0543184,1609460922,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-47
1691367454.0543184,1609460922,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-51
1691367455.2848496,1609461342,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-42
1691367455.2848496,1609461342,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-43
1691367455.2848496,1609461342,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-53
1691367459.9959738,1609460996,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-42
1691367459.9959738,1609460996,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-43
1691367459.9959738,1609460996,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-50
1691367464.088029,1609460880,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-46
1691367464.088029,1609460880,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-50
1691367464.088029,1609460880,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-56
1691367465.1121979,1609460933,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-40
1691367465.1121979,1609460933,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-41
1691367465.1121979,1609460933,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-53
1691367466.3424706,1609461354,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-41
1691367466.3424706,1609461354,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-43
1691367466.3424706,1609461354,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-56
1691367471.0517497,1609461007,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-42
1691367471.0517497,1609461007,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-45
1691367471.0517497,1609461007,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-48
1691367475.3542562,1609460891,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-48
1691367475.3542562,1609460891,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-50
1691367475.3542562,1609460891,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-55
1691367476.1728396,1609460944,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-41
1691367476.1728396,1609460944,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-43
1691367476.1728396,1609460944,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-50
1691367477.4000845,1609461365,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-42
1691367477.4000845,1609461365,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-45
1691367477.4000845,1609461365,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-55
1691367482.1101062,1609461018,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-43
1691367482.1101062,1609461018,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-44
1691367482.1101062,1609461018,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-49
1691367486.8219814,1609460903,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-48
1691367486.8219814,1609460903,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-52
1691367486.8219814,1609460903,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-57
1691367487.2330234,1609460955,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-41
1691367487.2330234,1609460955,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-44
1691367487.2330234,1609460955,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-53
1691367488.4617429,1609461376,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-41
1691367488.4617429,1609461376,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-43
1691367488.4617429,1609461376,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-59
1691367493.178314,1609461030,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-42
1691367493.178314,1609461030,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-47
1691367493.178314,1609461030,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-50
1691367497.882024,1609460914,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-49
1691367497.882024,1609460914,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-51
1691367497.882024,1609460914,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-53
1691367498.2923205,1609460966,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-40
1691367498.2923205,1609460966,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-42
1691367498.2923205,1609460966,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-50
1691367499.5202267,1609461387,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-39
1691367499.5202267,1609461387,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-41
1691367499.5202267,1609461387,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-55
1691367504.2295349,1609461041,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-44
1691367504.2295349,1609461041,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-45
1691367504.2295349,1609461041,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-49
1691367508.9421942,1609460925,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-45
1691367508.9421942,1609460925,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-52
1691367508.9421942,1609460925,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-53
1691367509.6489103,1609460977,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-38
1691367509.6489103,1609460977,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-43
1691367509.6489103,1609460977,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-52
1691367510.7828004,1609461398,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-40
1691367510.7828004,1609461398,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-43
1691367510.7828004,1609461398,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-56
1691367515.494551,1609461052,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-43
1691367515.494551,1609461052,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-44
1691367515.494551,1609461052,28:cd:c1:02:6b:aa,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-46
1691367520.006219,1609460936,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-46
1691367520.006219,1609460936,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-53
1691367520.006219,1609460936,28:cd:c1:02:6b:a0,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-53
1691367521.0440762,1609460989,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a6,28cdc1026ba6,-37
1691367521.0450346,1609460989,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-43
1691367521.0450346,1609460989,28:cd:c1:02:6b:a8,beacon-28:cd:c1:02:6b:a0,28cdc1026ba0,-51
1691367522.2546551,1609461409,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:a8,28cdc1026ba8,-40
1691367522.2546551,1609461409,28:cd:c1:02:6b:a6,beacon-28:cd:c1:02:6b:aa,28cdc1026baa,-41
